category,prod_id,rating,polarity,review,review_len,review_id
Pet_Supplies,B000HG733Y,1.0,negative,we bought this for our young guinea pig and after several attempts we gave up because it just does not fit the reviews for rabbits seems to be ok but it definitely does not work on g-pigs,35,235
Pet_Supplies,B000OSDK64,2.0,negative,good price if your cats like it my cat and kittens do not find this scratch-post amusing we got this one as opposed to the big jungle-gym types because we thought it would be more appropriate for the older cat but no one likes it standing up nor lying down they prefer the rugs over this maybe I shall try the jungle-gym,61,9
Pet_Supplies,B000OSDK64,5.0,positive,this post is great for cats who like to scratch the carpet or furniture with the heavy upholstered weave it is not for all i have sisal rope post that cost 75 the best quality made and my cat barely touches it he loves this one it is not heavy and is best wedged between something or under something so it gives them a sturdy hold when they scratch i love the raised curvedas i prop it beneath a chair and it is the perfect length so it fits secure and my cat can stand lengthwise if he pleases on all 4s to scratch my cat is 17 lbs mostly muscle and has not encountered any issues pulling it out of place when it is secure in that fashion,128,11
Pet_Supplies,B000OSDK64,1.0,negative,this scratching post is useless unless you modify it like i did my cat would not touch it i ordered sisal rope and some catnip spray i wrapped the sisal rope around the entire cat tree and secured the rope with a hot glue gun here and there then i sprayed the rope with a very strong catnip spray and now my cat loves it cats are naturally attracted to sisal rope and i hated of theof wasting my money since the cat was not using it prior to adding rope another bad thing is that this scratching post is very lightweight if you use it in the upright position when the cat scratches it will fall right over so i only use mine in the laying down position so unless plan on modifying this do not waste your money,139,0
Pet_Supplies,B000OSDK64,2.0,negative,i got this for my cat a few months ago and he will not even look at it I have tryed showing him what it is and put his paws on it and still nothing I have have nt tried the cat nip stuff but hes never had it so I am not sure if that would help any i would not buy it again,59,12
Pet_Supplies,B000OSDK64,1.0,negative,not good quality at all the post would not even fit in the base,13,5
Pet_Supplies,B000OSDK64,5.0,positive,these are pretty much the only scratching post my cat will use i should have never introduced her to it originally they sold these at petco but now i can only find them on amazon they are great and last forever,41,8
Pet_Supplies,B000OSDK64,1.0,negative,the scratching post broke off of the stand when my cat used it,13,2
Pet_Supplies,B000OSDK64,4.0,positive,i bought this about a month ago my cat uses it sometimes but not as much as her cardboard scratcher i will occasionally put a little catnip on it to generate more interest although i have observed her rubbing on it at random times without me adding catnip she does likes it also i think it does better laying on the side rather than standing up,66,1
Pet_Supplies,B000WFL1H4,2.0,negative,when i sprayed it i tasted the bitter in the air i think it had more I shall affect on me than it did my pet it did not deter the chewing i used it unsparingly and repeatedly to no avail,40,9
Pet_Supplies,B000WFL1H4,1.0,negative,this was ineffective in preventing my dog from chewing things i ended up buying cinnamon oil food grade which finally did the trick,23,11
Pet_Supplies,B000WFL1H4,5.0,positive,we have a dog that always wants to chew on the bottom of the bed post we tried several different things but were forced shut the dog out of the room until we found this product it works great and has given the dog full run of the house again,50,0
Pet_Supplies,B000WFL1H4,1.0,negative,alright so i tried this on two of my pets a shih tzu and a miniature pig i mainly bought it for the pig as there was a spot of carpet she had been picking at lately and i wanted to discourage it before it became a problem well this stuff arrived and i figured i should test how good it is or rather how bad it tastes both pets generally take anything from my hand that i offer and then spit it out if they do not like it so for my test i tried a plain old scrap of paper sprayed some of this on and gave it to the shih tzu he ate it and then asked for more then did this with the pig as well same result they both sat there and looked even hungrier like when was i going to give them another scrap of paper covered with this stuff i repeated the process once more to be sure i then put some on my finger and they both licked it clean needless to say i decided not to spray it on my carpet since both of my pets seemed to love the taste,201,12
Pet_Supplies,B000WFL1H4,4.0,positive,we have got a young lab that will chew on anything and was pulling up / chewing up our neighbors solar yard and walkway lights i sprayed this all over the new ones i bought to replace the damaged ones the dog left them alone for about 3 weeks then i found one back at our place but not chewed up i sprayed it reset it and resprayed all of the other ones again this does seem to work,77,5
Pet_Supplies,B000WFL1H4,1.0,negative,spraying this on things actually attracted our dog she was obsessed with licking it in fact even more than before sigh,21,8
Pet_Supplies,B000WFL1H4,4.0,positive,cleared my sinuses right out taste and smell does tend to linger seems to deter my cat pretty well suggest using in well-ventilated environment,24,2
Pet_Supplies,B000WFL1H4,4.0,positive,most effective product i have found i used it on an outdoor tree that one of my dogs was found of eating i have both a large lab and a small aust cattle dog both were curious at first but neither were found of the smell and left the tree alone product is also effective at repelling humans i gaged nearly each time i applied it i did not try the product indoors thus i do not know what lingering influence it would have on people largest downside i see is the need to reapply occasionally i reapplied to my outdoor plants once every 10 days,107,1
Pet_Supplies,B001F6XPLY,4.0,positive,the boots are really nicer than expected however my dog hates them and tries to pull them off,18,31
Pet_Supplies,B001F6XPLY,5.0,positive,my four legged friend has dirt free paws after wearing this,11,5
Pet_Supplies,B001F6XPLY,4.0,positive,the price was great and the shipping really quick i do recommend this seller for that reason the booties work most of the time on our elderly dachshund keeps him from slipping on our hardwood floors however they do tend to slip off because they are not formed to fit a dogs leg outside they tend to slide around until the tread is on the top i think these would work much better and stay on longer if there they were shaped to fit the bend of a dogs leg where the ankle is i think i might bend them and put a stitch there to give them a boot shape instead of mitten shape they really do help although and it is so funny watching them get used to walking in them,132,32
